Survived,Age,SibSp,Parch,Fare,FamilySize,Singleton,SmallFamily,LargeFamily,Cabin_No,Cabin_Yes,Embarked_C,Embarked_Q,Embarked_S,Sex_female,Sex_male,Pclass_1,Pclass_2,Pclass_3,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Officer,Title_Royalty
0,2.006640582144992,-0.47454519624983954,-0.4736736092984604,-0.3997582667846179,-0.5609748304808925,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
1,-0.6351362434630573,-0.47454519624983954,-0.4736736092984604,0.921244330558889,-0.5609748304808925,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0
0,-0.2682227954619393,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,-0.7078132942827995,-0.47454519624983954,-0.4736736092984604,-0.49271407711891657,-0.5609748304808925,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
1,3.6944424429501344,-0.47454519624983954,-0.4736736092984604,-0.04438103794142432,-0.5609748304808925,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0
0,1.5663444445436505,-0.47454519624983954,-0.4736736092984604,-0.5063875431873253,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1,0.17207334213940226,-0.47454519624983954,-0.4736736092984604,-0.034313694348132716,-0.5609748304808925,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0
0,0.6687601454830014,-0.47454519624983954,-0.4736736092984604,-0.6484216535389205,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0
0,-1.5157285186657403,2.2474704895351842,2.0089333664952354,-0.08666388103324908,2.5396987052416584,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
1,-0.1214574162614921,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,-0.5609748304808925,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
0,0.17207334213940226,-0.47454519624983954,-0.4736736092984604,-0.4888542575852486,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,0.09869065253917866,0.4327933656785018,0.7676298785983874,-0.11988611489111134,0.6792945838081278,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
0,0.8325175485414146,-0.47454519624983954,5.73284383018578,0.1506737441786005,2.5396987052416584,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
0,-0.21108738278058448,0.4327933656785018,-0.4736736092984604,-0.32425318983493084,0.059159876663617626,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,-0.7085189330632808,-0.47454519624983954,-0.4736736092984604,-0.4902797934380587,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1,-0.41498817466238647,-0.47454519624983954,-0.4736736092984604,0.7469121684912956,-0.5609748304808925,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0
0,-2.0294073458673054,2.2474704895351842,2.0089333664952354,-0.08666388103324908,2.5396987052416584,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
1,0.005414265229714261,-0.47454519624983954,-0.4736736092984604,0.48910360681684706,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1,-2.121135707867585,1.340131927606843,0.7676298785983874,-0.26066180729354516,1.299429290952638,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
1,1.3461963757429798,0.4327933656785018,-0.4736736092984604,0.8964967865378598,0.059159876663617626,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0
0,-0.7819016226635045,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1,1.9332578925447685,-0.47454519624983954,-0.4736736092984604,0.06635974158478332,-0.5609748304808925,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0
0,0.14560665209025545,-0.47454519624983954,-0.4736736092984604,-0.49640476528021726,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1,-0.48837086426261006,-0.47454519624983954,-0.4736736092984604,-0.49640476528021726,-0.5609748304808925,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
0,-0.13081019997533558,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1,-0.855284312263728,-0.47454519624983954,0.7676298785983874,-0.18532384824750675,0.059159876663617626,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
0,-0.6351362434630573,-0.47454519624983954,-0.4736736092984604,-0.47861979608830835,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1,-0.24313279028176327,-0.47454519624983954,-0.4736736092984604,-0.49078316061772326,-0.5609748304808925,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
0,-0.855284312263728,-0.47454519624983954,-0.4736736092984604,-0.5125125150294839,-0.5609748304808925,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
0,-0.41498817466238647,1.340131927606843,-0.4736736092984604,0.8314778546749452,0.6792945838081278,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
0,-0.13081019997533558,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,0.17207334213940226,0.4327933656785018,0.7676298785983874,-0.3363340021468808,0.6792945838081278,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
0,-0.48837086426261006,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
0,2.080023271745216,-0.47454519624983954,2.0089333664952354,1.6323350375212924,0.6792945838081278,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1,1.4929617549434269,1.340131927606843,-0.4736736092984604,2.042579288947925,0.6792945838081278,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
0,0.759134858941191,-0.47454519624983954,-0.4736736092984604,-0.5029485386158568,-0.5609748304808925,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
0,1.2728136861427561,-0.47454519624983954,-0.4736736092984604,-0.13322534515222276,-0.5609748304808925,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0
0,0.4656041005402966,-0.47454519624983954,-0.4736736092984604,-0.4974960653257301,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1,-0.7085189330632808,0.4327933656785018,-0.4736736092984604,-0.4888542575852486,0.059159876663617626,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,0.17207334213940226,1.340131927606843,-0.4736736092984604,0.8314778546749452,0.6792945838081278,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
0,-0.3416054850621629,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
0,-0.14871447514033592,-0.47454519624983954,-0.4736736092984604,-0.4918744606632361,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,0.9792829277418618,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1,0.7105962865867311,0.4327933656785018,-0.4736736092984604,0.39858208016340624,0.059159876663617626,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0
1,0.759134858941191,0.4327933656785018,0.7676298785983874,0.13683114673782454,0.6792945838081278,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
0,0.09869065253917866,0.4327933656785018,-0.4736736092984604,0.39858208016340624,0.059159876663617626,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0
0,2.9606155469478983,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
1,0.09869065253917866,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
0,0.3892721744220285,-0.47454519624983954,-0.4736736092984604,-0.6484216535389205,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
0,-0.855284312263728,-0.47454519624983954,-0.4736736092984604,-0.4918744606632361,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,-0.3782968298622747,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1,-0.855284312263728,-0.47454519624983954,-0.4736736092984604,-0.45026210265472455,-0.5609748304808925,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
0,0.9792829277418618,0.4327933656785018,6.974147318082627,0.2958951755118318,3.779968119530679,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
1,0.4656041005402966,-0.47454519624983954,0.7676298785983874,9.667166525013505,0.059159876663617626,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0
0,-0.4244145507338161,-0.47454519624983954,-0.4736736092984604,-0.48457563655809965,-0.5609748304808925,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
1,-0.1948401058617157,-0.47454519624983954,-0.4736736092984604,0.8964967865378598,-0.5609748304808925,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0
0,-0.7085189330632808,-0.47454519624983954,-0.4736736092984604,-0.4626791642426904,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,-1.1488150706646223,4.0621476133918675,2.0089333664952354,0.2958951755118318,3.779968119530679,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,2.2267886509456627,0.4327933656785018,0.7676298785983874,0.13683114673782454,0.6792945838081278,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
0,-0.3416054850621629,0.4327933656785018,2.0089333664952354,0.18876253192945994,1.299429290952638,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
0,-1.1488150706646223,3.1548090514635256,0.7676298785983874,0.1506737441786005,2.5396987052416584,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,-0.7819016226635045,-0.47454519624983954,-0.4736736092984604,-0.44363577710162005,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,-0.855284312263728,-0.47454519624983954,-0.4736736092984604,-0.49145565916975514,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1,-1.0754323810643989,-0.47454519624983954,0.7676298785983874,3.6067927997556075,0.059159876663617626,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0
1,0.09869065253917866,0.4327933656785018,-0.4736736092984604,0.49925551609632224,0.059159876663617626,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0
1,-1.8826419666668583,-0.47454519624983954,0.7676298785983874,-0.37828059596268965,0.059159876663617626,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
1,0.005414265229714261,-0.47454519624983954,-0.4736736092984604,0.48910360681684706,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,-0.3416054850621629,-0.47454519624983954,-0.4736736092984604,-0.5029485386158568,-0.5609748304808925,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
0,2.2267886509456627,-0.47454519624983954,-0.4736736092984604,-0.11384570873513637,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
0,1.6397271341438742,-0.47454519624983954,-0.4736736092984604,-0.3766033765200472,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
0,1.0526656173420854,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1,-0.7078132942827995,-0.47454519624983954,-0.4736736092984604,-0.49271407711891657,-0.5609748304808925,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
0,1.4195790653432034,0.4327933656785018,0.7676298785983874,1.5841789061771412,0.6792945838081278,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0
0,0.9059002381416382,-0.47454519624983954,-0.4736736092984604,-0.494391296561559,-0.5609748304808925,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1,-0.855284312263728,0.4327933656785018,-0.4736736092984604,3.9327230485884233,0.059159876663617626,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0
1,0.392221410940073,-0.47454519624983954,-0.4736736092984604,-0.11913106412161445,-0.5609748304808925,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0
0,-0.855284312263728,-0.47454519624983954,0.7676298785983874,-0.3573908580066095,0.059159876663617626,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
0,-0.3416054850621629,-0.47454519624983954,-0.4736736092984604,-0.4925449457465493,-0.5609748304808925,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
0,-0.2682227954619393,0.4327933656785018,-0.4736736092984604,-0.4902797934380587,0.059159876663617626,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,0.6857521693409674,-0.47454519624983954,-0.4736736092984604,-0.12491978668775715,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
1,1.126048306942309,-0.47454519624983954,-0.4736736092984604,-0.3766033765200472,-0.5609748304808925,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
1,0.9059002381416382,-0.47454519624983954,-0.4736736092984604,-0.11913106412161445,-0.5609748304808925,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0
1,-0.5617535538628337,-0.47454519624983954,-0.4736736092984604,2.4029901895877646,-0.5609748304808925,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
1,-0.8807970273480723,0.4327933656785018,0.7676298785983874,-0.3414522396297103,0.6792945838081278,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
1,-0.41498817466238647,-0.47454519624983954,-0.4736736092984604,0.3483299278831318,-0.5609748304808925,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0
0,1.4866780503132817,-0.47454519624983954,-0.4736736092984604,-0.11384570873513637,-0.5609748304808925,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0
1,1.3461963757429798,0.4327933656785018,-0.4736736092984604,0.39858208016340624,0.059159876663617626,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0
0,-0.04807472666126852,-0.47454519624983954,-0.4736736092984604,-0.457478374542396,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,1.6397271341438742,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
0,-0.7819016226635045,-0.47454519624983954,-0.4736736092984604,-0.494391296561559,-0.5609748304808925,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1,0.6123694797407438,-0.47454519624983954,-0.4736736092984604,3.9327230485884233,-0.5609748304808925,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0
1,-0.1948401058617157,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,-0.5609748304808925,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0
0,-0.1800259753986702,-0.47454519624983954,-0.4736736092984604,-0.3363340021468808,-0.5609748304808925,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
0,0.24545603173962585,-0.47454519624983954,-0.4736736092984604,-0.4918744606632361,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1,-1.735876587466411,-0.47454519624983954,0.7676298785983874,0.016023023618325298,0.059159876663617626,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
0,-0.9286670018639517,0.4327933656785018,-0.4736736092984604,-0.5063875431873253,0.059159876663617626,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,0.3188387213398495,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
0,1.4929617549434269,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
1,-0.1948401058617157,0.4327933656785018,-0.4736736092984604,0.4207302360686478,0.059159876663617626,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0
0,-0.7085189330632808,-0.47454519624983954,-0.4736736092984604,-0.47400492578514347,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1,0.025307962938955077,2.2474704895351842,-0.4736736092984604,-0.22559322262067316,1.299429290952638,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
1,-0.7078132942827995,-0.47454519624983954,-0.4736736092984604,-0.4926295114327329,-0.5609748304808925,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
0,-0.3416054850621629,0.4327933656785018,-0.4736736092984604,-0.12491978668775715,0.059159876663617626,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
0,-0.3416054850621629,0.4327933656785018,-0.4736736092984604,-0.4888542575852486,0.059159876663617626,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
1,-0.04807472666126852,-0.47454519624983954,-0.4736736092984604,3.6067927997556075,-0.5609748304808925,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0
0,-1.3689631394652932,-0.47454519624983954,-0.4736736092984604,-0.2701412180209885,-0.5609748304808925,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
0,0.3892721744220285,-0.47454519624983954,-0.4736736092984604,-0.6484216535389205,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
0,-0.48837086426261006,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
0,-0.48837086426261006,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
0,-0.08476607146138031,-0.47454519624983954,-0.4736736092984604,-0.32425318983493084,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,1.3461963757429798,0.4327933656785018,3.250236854392083,0.04370821849987721,1.9195639980971482,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
1,0.392221410940073,-0.47454519624983954,-0.4736736092984604,9.667166525013505,-0.5609748304808925,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0
0,-0.13081019997533558,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,-0.13081019997533558,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1,0.6772386125427465,-0.47454519624983954,-0.4736736092984604,-0.04438103794142432,-0.5609748304808925,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0
0,0.4656041005402966,0.4327933656785018,-0.4736736092984604,0.9391984311231651,0.059159876663617626,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0
1,-0.6351362434630573,1.340131927606843,2.0089333664952354,4.634416897040849,1.9195639980971482,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0
0,-0.41498817466238647,0.4327933656785018,-0.4736736092984604,-0.32425318983493084,0.059159876663617626,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1,0.09869065253917866,-0.47454519624983954,-0.4736736092984604,-0.4888542575852486,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,2.9606155469478983,0.4327933656785018,0.7676298785983874,0.7811411367084872,0.6792945838081278,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0
0,-1.0020496914641752,0.4327933656785018,0.7676298785983874,-0.24069423801061057,0.6792945838081278,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1,0.025307962938955077,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,-0.5609748304808925,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
0,-0.7819016226635045,0.4327933656785018,-0.4736736092984604,0.4207302360686478,0.059159876663617626,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0
0,0.09869065253917866,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,-0.5609748304808925,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
1,-1.8826419666668583,0.4327933656785018,0.7676298785983874,-0.18532384824750675,0.6792945838081278,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
1,-1.735876587466411,-0.47454519624983954,0.7676298785983874,-0.397241430886295,0.059159876663617626,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0
0,0.24545603173962585,-0.47454519624983954,-0.4736736092984604,-0.45714212526638004,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,-0.48837086426261006,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1,1.3461963757429798,0.4327933656785018,2.0089333664952354,0.6603330135889879,1.299429290952638,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
1,-2.127006323035603,0.4327933656785018,0.7676298785983874,-0.35646868933346404,0.6792945838081278,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
0,-0.1214574162614921,-0.47454519624983954,-0.4736736092984604,-0.49145565916975514,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,-0.855284312263728,-0.47454519624983954,-0.4736736092984604,-0.41687275089321363,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
0,0.3188387213398495,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1,0.24545603173962585,-0.47454519624983954,-0.4736736092984604,1.093228788100527,-0.5609748304808925,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1
0,-0.31820863752795797,-0.47454519624983954,-0.4736736092984604,-0.35646868933346404,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,0.8325175485414146,-0.47454519624983954,-0.4736736092984604,-0.5049620073345151,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1,-0.7085189330632808,-0.47454519624983954,-0.4736736092984604,-0.5028639729296732,-0.5609748304808925,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1,0.4656041005402966,0.4327933656785018,2.0089333664952354,1.7677408088510642,1.299429290952638,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0
0,-1.0020496914641752,-0.47454519624983954,-0.4736736092984604,-0.4918744606632361,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1,1.5663444445436505,0.4327933656785018,-0.4736736092984604,0.921244330558889,0.059159876663617626,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0
0,0.7032670448623352,-0.47454519624983954,-0.4736736092984604,0.1489119590497745,-0.5609748304808925,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
0,0.061999307739066874,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,-0.5609748304808925,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
0,0.2569281922137938,0.4327933656785018,-0.4736736092984604,-0.1621689579829361,0.059159876663617626,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
0,0.17207334213940226,-0.47454519624983954,-0.4736736092984604,-0.4800453319411184,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,-0.41498817466238647,-0.47454519624983954,-0.4736736092984604,-0.45714212526638004,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,1.3461963757429798,-0.47454519624983954,-0.4736736092984604,-0.4902797934380587,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,2.006640582144992,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,-0.5609748304808925,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0
0,0.008971035775377886,-0.47454519624983954,-0.4736736092984604,-0.5029485386158568,-0.5609748304808925,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1,1.7864925133443212,0.4327933656785018,3.250236854392083,-0.18532384824750675,1.9195639980971482,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
0,-0.855284312263728,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,0.4329930349338882,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,-0.5609748304808925,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
1,-1.8092592770666347,-0.47454519624983954,-0.4736736092984604,-0.397241430886295,-0.5609748304808925,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
0,-0.7078132942827995,-0.47454519624983954,-0.4736736092984604,-0.4926295114327329,-0.5609748304808925,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
1,0.9792829277418618,-0.47454519624983954,0.7676298785983874,3.6067927997556075,0.059159876663617626,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0
1,-1.222197760264846,-0.47454519624983954,-0.4736736092984604,-0.5028639729296732,-0.5609748304808925,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
1,-0.9286670018639517,0.4327933656785018,-0.4736736092984604,0.49925551609632224,0.059159876663617626,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0
0,-0.04807472666126852,-0.47454519624983954,-0.4736736092984604,-0.04438103794142432,-0.5609748304808925,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0
